id,title,overview,genres,rating,vote_count,popularity,runtime,year,original_language,language_name
34341,Men with Brooms,"A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.",['Comedy'],4.5,7,1.369528,102.0,2002.0,en,English
15365,Witless Protection,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,"['Action', 'Adventure', 'Comedy', 'Crime']",4.0,26,1.82184,97.0,2008.0,en,English
36046,The Work and the Glory,"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith.","['Drama', 'Romance']",6.1,7,0.571663,110.0,2004.0,en,English
12569,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",['Comedy'],5.7,192,14.652342,92.0,2009.0,en,English
24356,Masked and Anonymous,"Amidst unrest, organizers put on a benefit concert.","['Drama', 'Music']",5.2,13,1.71729,112.0,2003.0,en,English
55903,Betty Fisher and Other Stories,"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.","['Drama', 'Thriller', 'Crime', 'Foreign']",7.0,3,0.024186,103.0,2001.0,fr,French
2577,Code 46,"A futuristic 'Brief Encounter', a love story in which the romance is doomed by genetic incompatibility.","['Drama', 'Romance', 'Science Fiction', 'Thriller']",6.2,116,8.859657,92.0,2003.0,en,English
103903,Outside Bet,A group of print workers in 1980s London club together to buy a race horse.,['Comedy'],5.8,2,0.086731,101.0,2012.0,en,English
73873,Albert Nobbs,"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",['Drama'],6.2,132,7.802245,113.0,2011.0,en,English
312113,Black November,"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard.","['Drama', 'Action', 'Crime']",6.4,4,1.589693,95.0,2012.0,en,English
14165,Ta Ra Rum Pum,"A poor New York resident, who is of Indian origin, dreams of becoming a fast car race driver. He endeavors, and his efforts are rewarded when he selected by a little-known group called 'RACING SADDLES'. He joins them and soon becomes their ace race driver. This man, whose name is Rajveer, then meets with a rich American woman, also of Indian origin, whose name is Radhika.  Both fall in love with each other. They cannot get married, because Radhika's family hates Rajveer mainly because he is very poor. But Radhika is very stubborn, so she marries him. She loses all her rights to her family's wealth. They get married and become parents of two children. They also become very rich. Then Rajveer has an accident which changes their lives forever. They get into debt and stand to lose everything. Will Radhika be forced to return back to her family?","['Family', 'Comedy', 'Romance']",6.0,13,0.553752,156.0,2007.0,hi,Hindi
2011,Persepolis,"In 1970s Iran, Marjane 'Marji' Statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.","['Animation', 'Drama']",7.7,450,24.281951,95.0,2007.0,fr,French
45650,The Hole,"After moving into a new neighbourhood, brothers Dane &amp; Lucas and their neighbour Julie discover a bottomless hole in the basement of their home. They find that once the hole is exposed, evil is unleashed. With strange shadows lurking around every corner and nightmares coming to life, they are forced to come face to face with their darkest fears to put an end to the mystery of THE HOLE.","['Thriller', 'Adventure', 'Fantasy']",5.6,244,9.983004,92.0,2009.0,en,English
7735,The Wave,A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,"['Drama', 'Thriller']",7.5,841,25.281197,107.0,2008.0,de,German
301365,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.","['Thriller', 'Horror']",6.4,887,38.150787,117.0,2016.0,en,English
25941,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,"['Thriller', 'Crime', 'Drama', 'Action']",6.7,348,16.829837,103.0,2009.0,en,English
29064,The Omega Code,"In this spiritual thriller, an ancient prophecy is about to be fulfilled as a secret code brings the world to the edge of Apocalypse. Gillen Lane (Casper Van Dien) is a expert on theology and mythology who has gained international fame as a motivational speaker.","['Horror', 'Thriller']",4.4,17,1.288173,100.0,1999.0,en,English
7326,Juno,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.","['Comedy', 'Drama', 'Romance']",7.0,2244,19.782725,96.0,2007.0,en,English
326284,Pound of Flesh,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",['Action'],5.5,63,4.943588,104.0,2015.0,en,English
681,Diamonds Are Forever,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who’s guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,"['Adventure', 'Action', 'Thriller']",6.3,553,34.634181,120.0,1971.0,en,English
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","['Drama', 'Crime']",8.4,5893,143.659698,175.0,1972.0,en,English
535,Flashdance,The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.,"['Drama', 'Music', 'Romance']",6.1,302,18.422323,95.0,1983.0,en,English
19913,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.","['Comedy', 'Drama', 'Romance']",7.2,2904,45.610993,95.0,2009.0,en,English
713,The Piano,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.","['Drama', 'Romance']",7.1,281,17.681707,121.0,1993.0,en,English
77930,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.","['Drama', 'Comedy']",6.1,1040,35.897151,110.0,2012.0,en,English
10727,Darkness Falls,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before","['Thriller', 'Horror']",4.9,161,11.199544,86.0,2003.0,en,English
253,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,"['Adventure', 'Action', 'Thriller']",6.4,533,30.465138,121.0,1973.0,en,English
17908,My Dog Skip,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.","['Comedy', 'Drama', 'Family']",6.5,69,5.675535,95.0,2000.0,en,English
8390,"Definitely, Maybe","When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.","['Comedy', 'Romance']",6.7,620,29.173266,112.0,2008.0,en,English
57119,Jumping the Broom,Two very different families converge on Martha's Vineyard one weekend for a wedding.,['Comedy'],6.0,56,4.492455,112.0,2011.0,en,English
3291,"Good Night, and Good Luck.","The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.","['Drama', 'History']",6.8,273,17.717681,93.0,2005.0,en,English
398,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.","['Crime', 'Drama']",6.8,384,17.434862,114.0,2005.0,en,English
8068,Desperado,A gunslinger is embroiled in a war with a local drug runner.,"['Thriller', 'Action', 'Crime']",6.8,881,25.511217,104.0,1995.0,en,English
10803,Logan's Run,"An idyllic sci-fi future has one major drawback: All citizens get a chance of being 'renewed' in a Civic Ceremony at their 30th birthday, unless they run and escape before their time comes.","['Adventure', 'Action', 'Romance', 'Science Fiction']",6.6,269,12.268143,119.0,1976.0,en,English
682,The Man with the Golden Gun,A golden bullet has 007 engraved on it as it smashes into the secret service headquarters. The bullet came from the professional killer Scaramanga who has yet to miss a target and James Bond begins a mission to try and stop him.,"['Adventure', 'Action', 'Thriller']",6.3,524,30.214716,125.0,1974.0,en,English
10117,Action Jackson,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",4.9,50,6.872784,96.0,1988.0,en,English
9392,The Descent,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.","['Adventure', 'Horror']",6.8,1005,23.413188,99.0,2005.0,en,English
24977,Michael Jordan to the Max,"This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.",['Documentary'],7.5,10,1.830306,46.0,2000.0,en,English
79316,Devil's Due,An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,['Horror'],4.4,216,14.741589,89.0,2014.0,en,English
2074,Flirting with Disaster,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).","['Comedy', 'Romance']",6.3,66,5.500324,92.0,1996.0,en,English
1696,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.","['Drama', 'Horror', 'Crime']",6.6,322,16.754452,107.0,2005.0,en,English
308639,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.","['Crime', 'Drama', 'Comedy']",7.2,691,29.761163,103.0,2015.0,en,English
22314,In Too Deep,A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.,"['Drama', 'Action', 'Thriller', 'Crime']",6.2,17,2.772178,97.0,1999.0,en,English
2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,['Horror'],6.0,306,19.301432,89.0,2003.0,en,English
77156,Alien Zone,"A man who is having an affair with a married woman is dropped off on the wrong street when going back to his hotel. He takes refuge out of the rain when an old man invites him in. He turns out to be a mortician, who tells him the stories of the people who have wound up in his establishment over the course of four stories.","['Horror', 'Action', 'Thriller', 'Science Fiction']",4.0,3,0.000372,90.0,1978.0,en,English
12573,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.","['Comedy', 'Drama']",6.6,483,23.612409,105.0,2009.0,en,English
44718,Get Low,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.","['Comedy', 'Drama', 'Mystery']",6.5,100,6.557643,103.0,2010.0,en,English
11342,Warlock,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit. A Warlock (Julian Sands) is taken captive in Boston, Massachusetts in 1691 by a witch-hunter Giles Redferne (Richard Grant).  He is sentenced to death for his activities, including the bewitching of Redferne's bride-to-be, but before the execution a demon appears and propels the Warlock forward in time to 20th century Los Angeles, California. Redferne follows through the portal. The Warlock attempts to assemble The Grand Grimoire, a Satanic book that will reveal the ""true"" name of God.  Redferne and the Warlock then embark on a cat-and-mouse chase with the Grand Grimoire, and Kassandra (Lori Singer), a waitress who encounters Giles while he's attempting to find Warlock.","['Adventure', 'Comedy', 'Fantasy', 'Horror']",5.8,95,9.887662,103.0,1989.0,en,English
241771,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?","['Romance', 'Drama']",7.0,139,8.079046,116.0,2014.0,en,English
34653,A Single Man,"Adapted from a 1964 novel of the same name, the film follows a day in the life of George Falconer, a British college professor reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of close friend Charley who is struggling with her own questions about life.","['Drama', 'Romance']",7.3,463,21.626288,101.0,2009.0,en,English
11051,The Last Temptation of Christ,"Jesus, a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene.",['Drama'],7.0,201,14.672151,164.0,1988.0,en,English
14578,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.","['Romance', 'Comedy', 'Drama']",5.6,30,2.627232,96.0,1999.0,en,English
57825,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.","['Drama', 'Comedy', 'Music', 'Romance']",6.5,110,12.150871,111.0,2004.0,en,English
9555,Rabbit-Proof Fence,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.","['Adventure', 'Drama', 'Action', 'History']",6.8,84,2.128211,94.0,2002.0,en,English
15581,Who's Your Caddy?,"When ""street smart"" rapper Christopher ""C-Note"" Hawkins (Big Boi) applies for a membership to all-white Carolina Pines Country Club, the establishment's proprietors are hardly ready to oblige him.",['Comedy'],3.8,18,2.881239,93.0,2007.0,en,English
13006,Split Second,"In a futuristic London, the rising sea levels mean that large areas are under feet of water. Hauer plays a cop who previously lost his partner to some strange creature. Now the creature is back and its after him.","['Thriller', 'Action', 'Horror', 'Science Fiction', 'Crime']",5.7,63,4.857028,90.0,1992.0,en,English
16651,The Other Side of Heaven,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.","['Action', 'Adventure', 'Drama', 'Family']",6.7,14,2.206097,113.0,2001.0,en,English
4251,Veer-Zaara,"The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries...","['Drama', 'Romance']",7.4,64,3.721858,192.0,2004.0,hi,Hindi
12400,Redbelt,"Is there room for principle in Los Angeles? Mike Terry teaches jujitsu and barely makes ends meet. His Brazilian wife, whose family promotes fights, wants to see Mike in the ring making money, but to him competition is degrading. A woman sideswipes Mike's car and then, after an odd sequence of events, shoots out the studio's window. Later that evening, Mike rescues an action movie star in a fistfight at a bar. In return, the actor befriends Mike, gives him a gift, offers him work on his newest film, and introduces Mike's wife to his own - the women initiate business dealings. Then, things go sour all at once, Mike's debts mount, and going into the ring may be his only option.",['Drama'],6.4,76,5.091253,99.0,2008.0,en,English
39053,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.","['Comedy', 'Drama', 'Romance']",6.1,133,15.212569,91.0,2010.0,en,English
104896,A Dog Of Flanders,"Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.","['Drama', 'Family']",6.4,6,0.838938,96.0,1999.0,en,English
14112,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death","['Drama', 'Crime']",6.1,56,7.051521,104.0,2002.0,en,English
12271,Factory Girl,"In the mid-1960s, wealthy debutant Edie Sedgwick meets artist Andy Warhol. She joins Warhol's famous Factory and becomes his muse. Although she seems to have it all, Edie cannot have the love she craves from Andy, and she has an affair with a charismatic musician, who pushes her to seek independence from the artist and the milieu.",['Drama'],6.2,81,11.400229,90.0,2006.0,en,English
71859,We Need to Talk About Kevin,"The mother of a teenage sociopath who went on a high-school killing spree recalls her son's deranged behavior during childhood, as she deals with her grief.","['Drama', 'Thriller']",7.4,677,21.276864,112.0,2011.0,en,English
226354,The Christmas Candle,"Deep in the heart of the English countryside lies the enchanting village of Gladbury. Legend has it every 25 years an angel visits the village candlemaker and touches a single candle. Whoever lights this candle receives a miracle on Christmas Eve. But in 1890, at the dawn of the electric age, this centuries old legend may come to an end.","['Drama', 'Family']",5.8,8,1.799504,100.0,2013.0,en,English
48620,The Mighty Macs,"In the early 70s, Cathy Rush becomes the head basketball coach at a tiny, all-girls Catholic college. Though her team has no gym and no uniforms -- and the school itself is in danger of being sold -- Coach Rush looks to steer her girls to their first national championship.","['Action', 'Drama']",5.0,15,2.932784,102.0,2009.0,en,English
33676,Losin' It,"Set in 1965, four Los Angeles school friends -- Woody, Dave, Spider and Wendell -- go on a series of misadventures when they head to Tijuana, Mexico, for a night of cruisin', causing trouble, and to lose their virginity.",['Comedy'],4.5,31,2.550045,100.0,1983.0,en,English
37080,Mother and Child,"The lives of three women have a commonality: adoption. Karen is a physical therapist who regrets that, as a teenager, she gave up her daughter for adoption. Elizabeth was an adopted child and is now a successful lawyer, but her personal life lacks warmth. Lucy and her husband have failed to conceive and now hope to adopt a baby to make their family complete.","['Drama', 'Romance']",6.7,46,5.517597,125.0,2009.0,en,English
25388,March or Die,"The French Foreign Legion, in the early 20s, is tasked to protect a group of Archaeologists in the middle east. After scenes depicting the hardship of day-to-day Foreign Legion life, and the ragtag collection of people who join, the local Arabs take offence at the Archaeologists and declare Jihad. A large battle takes place, with the inevitable last stand.","['Action', 'Adventure', 'Drama', 'War']",6.2,16,3.829937,107.0,1977.0,en,English
11687,The Visitors,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcererMayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past","['Fantasy', 'Comedy', 'Science Fiction']",7.1,420,8.893676,107.0,1993.0,fr,French
39210,Somewhere,A hard-living Hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit.,"['Comedy', 'Drama']",6.0,208,9.590373,98.0,2010.0,en,English
30128,I Hope They Serve Beer in Hell,"Tucker decides to take an impromptu trip to celebrate his friend's bachelor party. He drags his friend into a lie with his fiancée, gets him into trouble and then abandons him in order to pursue a hilarious carnal interest. Tucker is disinvited to the wedding, and in order to get back in, Tucker has to find a way to balance his narcissism with the demands of friendship.","['Comedy', 'Drama']",5.7,20,7.155519,106.0,2009.0,en,English
31535,Chairman of the Board,A surfer becomes the head of a major company.,['Comedy'],2.7,13,0.587276,95.0,1998.0,en,English
44835,Hesher,A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.,['Drama'],6.7,212,13.635828,106.0,2010.0,en,English
192134,Dom Hemingway,"After spending 12 years in prison for keeping his mouth shut, notorious safe-cracker Dom Hemingway is back on the streets of London looking to collect what he's owed.","['Comedy', 'Crime', 'Drama']",5.8,212,10.416332,93.0,2013.0,en,English
1956,Gerry,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.,"['Mystery', 'Drama', 'Adventure']",6.2,68,5.038953,103.0,2002.0,en,English
24985,The Heart of Me,"Drama set in 1930s London with two sisters, Madeleine married to Rickie, and Dinah, who falls in love with him. Rickie and Dinah begin an affair which is to have repercussions throughout all their lives.","['Drama', 'Romance']",7.7,5,1.498245,96.0,2002.0,en,English
306745,Freeheld,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,"['Romance', 'Drama']",7.1,164,8.184588,103.0,2015.0,en,English
47088,The Extra Man,"THE EXTRA MAN is a sophisticated and moving comedy from filmmakers Shari Springer Berman and Robert Pulcini. THE EXTRA MAN follows Louis Ives (Paul Dano), a lonely dreamer who fancies himself the hero of an F. Scott Fitzgerald novel. When a deeply embarrassing incident forces him to leave his job at an exclusive Princeton prep school, Louis heads to New York City to make a fresh start. He quickly finds a 9 to 5 job at an environmental magazine, where he encounters an entrancing, green-obsessed co-worker Mary (Katie Holmes).",['Comedy'],5.9,29,2.26778,108.0,2010.0,en,English
110402,Hard to Be a God,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position. As if the question were: what would you do in God's place? Director's statement Aleksei wanted to make this film his entire life. The road was a long one. This is not a film about cruelty, but about love. A love that was there, tangible, alive, and that resisted through the hardest of conditions.","['Drama', 'Science Fiction']",6.7,41,3.120016,170.0,2013.0,ru,Russian
27004,Ca$h,"A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.","['Crime', 'Thriller', 'Comedy']",6.0,73,8.207425,108.0,2010.0,en,English
15013,Wah-Wah,"Set at the end of the 1960s, as Swaziland is about to receive independence from United Kingdom, the film follows the young Ralph Compton, at 12, through his parents' traumatic separation, till he's 14. The film is largely based on Richard E. Grant's own experiences as a teenager in Swaziland, where his father was head of education for the British government administration.",['Drama'],6.3,8,2.356244,120.0,2005.0,en,English
8374,The Boondock Saints,"With a God-inspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands.","['Action', 'Thriller', 'Crime']",7.2,837,34.917447,108.0,1999.0,en,English
277519,Z Storm,"This is a story about the biggest financial fraud attempted in Hong Kong, directed at the Government of Hong Kong and involved all 7 million Hong Kong citizens... no one is free from the scheme. Within the four decades of guarding Hong Kong's financial integrity, the ICAC has never come across an opponent so huge and so well organized as in the Z Torrent file... shadowy figures from the underworld of South America, Italy and Europe all ready to plot against the estimated 150 million dollars of Hong Kong citizens' tax money which was pooled in a fund called the WELFARE FUND. High profile chartered accountants, high ranking law enforcers, power lawyers, the super entrepreneurs; they all have their shares of play but none can really grasp the big picture; they are there only for what they desire most.","['Crime', 'Thriller']",5.8,5,0.542814,92.0,2014.0,cn,CN
78381,Twixt,"A writer with a declining career arrives in a small town as part of his book tour and gets caught up in a murder mystery involving a young girl. That night in a dream, he is approached by a mysterious young ghost named V. He's unsure of her connection to the murder in the town, but is grateful for the story being handed to him. Ultimately he is led to the truth of the story, surprised to find that the ending has more to do with his own life than he could ever have anticipated.","['Horror', 'Thriller']",5.0,85,5.060656,84.0,2011.0,en,English
164372,The Snow Queen,"The ice-cold Snow Queen wishes to turn the world into a frozen landscape, with no light, no joy, no happiness, and no free will. A young man, Kai, is rumored to be the son of a man who is the queen's only remaining threat. He is abducted and held captive in the queen's palace, and it's up to his sister, Gerda, to rescue him. Gerda journeys across an icy land, facing difficult obstacles and meeting wonderful new friends that help her in her quest to set Kai free, defeat the Snow Queen, and save the world from eternal frost.","['Animation', 'Fantasy']",5.1,47,5.33861,76.0,2012.0,ru,Russian
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,"The Alphas and Omegas share a thrilling adventure after Runt discovers the Saw Tooth Cave. Runt finds a wolf in need and lends a helping paw. Stars Ben Diskin &amp; Kate Higgins.  American computer-animated action-comedy/fantasy film exclusively from Walmart. It is the fourth film in the Alpha and Omega franchise and the sequel to Alpha and Omega, A Howl-iday Adventure, and The Great Wolf Games.","['Family', 'Animation', 'Comedy', 'Adventure']",6.5,4,1.874783,53.0,2014.0,en,English
